timestamp,a1,a2,a3,a4
1746224000.0,1.51797,1.60931,-1.10329,-1.67084
1746224000.033333,0.97028292154247,1.27197492154247,0.020194921542470046,0.14442392154247002
1746224000.066666,-4.4129608132683,-6.3380808132682995,0.2445131867317003,-0.7181108132682998
1746224000.099999,-1.3467637437389108,-0.4958037437389107,2.837106256261089,1.0575682562610893
1746224000.133332,5.975955813423059,-2.248604186576941,3.478435813423059,3.5736958134230585
1746224000.166665,6.953117846705025,-2.0614321532949753,4.497977846705025,6.797967846705024
1746224000.199998,-0.035351301969121174,3.133110298030879,7.238148698030879,7.676038698030879
1746224000.233331,2.890606065345832,-3.512084934654168,6.813005065345832,1.0618350653458317
1746224000.266664,6.299967948369911,1.3473579483699116,0.5447579483699116,2.9216479483699116
1746224000.299997,-4.189013473495884,1.1288865265041164,1.0332865265041162,1.636366526504116
1746224000.33333,-7.658608041937415,0.7338619580625849,6.743151958062585,0.007821958062584677
1746224000.366663,11.658521090223864,4.894173090223863,5.5225537902238635,20.993801090223865
1746224000.399996,15.415740069343546,3.410190069343547,7.950650069343547,6.068084069343547
1746224000.433329,1.952597841548787,4.574327841548787,10.046427841548788,4.568987841548787
1746224000.466662,7.135874533841466,5.398899533841466,7.782129533841466,-3.3034504661585338
1746224000.499995,1.8163897062704386,3.4384297062704383,8.955129706270439,1.4251997062704387
1746224000.533328,6.174635466093211,5.879445466093211,13.44766546609321,4.39604546609321
1746224000.566661,15.311749435232716,8.745761435232716,14.892499435232716,2.1614094352327164
1746224000.599994,19.19091256274445,5.478192562744452,5.869872562744451,15.156162562744452
1746224000.633327,4.045836774441924,14.908466774441925,3.4004167744419247,13.214946774441925
1746224000.66666,-2.5242125477169903,12.74310745228301,9.51433645228301,12.42063745228301
1746224000.699993,8.994468036595094,8.713903736595094,7.377095736595095,7.664865736595095
1746224000.733326,9.6181976447115,10.511830644711502,7.587860644711501,9.468594644711501
1746224000.766659,1.6283610001042463,3.685571000104246,12.038941000104247,5.131911000104246
1746224000.799992,10.459593166627215,10.144284166627216,8.923203166627216,12.895287166627215
1746224000.833325,13.349182583028025,9.358121583028025,11.987962583028025,7.255172583028024
1746224000.866658,11.065415093444365,4.716965093444364,13.726645093444365,6.446865093444364
1746224000.899991,10.5334370701703,10.6625100701703,9.909565170170302,6.785818070170301
1746224000.933324,6.669641325557869,9.980164625557869,5.431901325557869,11.10924132555787
1746224000.966657,0.24119181050810035,9.6549248105081,7.5953218105081,9.2772488105081
1746224000.99999,9.809668097601346,10.080417797601346,8.290574097601345,8.692464097601345
1746224001.033323,14.57544064751809,7.839630647518089,5.498880647518088,6.938690647518088
1746224001.066656,4.841771858006414,7.761261858006414,9.273309858006414,13.653721858006413
1746224001.099989,2.410755895259446,11.032995895259447,16.522915895259445,9.524636895259446
1746224001.133322,20.565308308173492,1.166048308173492,12.045908308173491,11.444788308173493
1746224001.166655,21.019991426563877,1.9883414265638777,8.162081426563878,10.502581426563879
1746224001.199988,-0.63636645498147,5.743343545018529,16.53451354501853,5.820643545018529
1746224001.233321,15.209227894667922,3.325737894667922,10.854767894667923,8.815103894667923
1746224001.266654,22.743741405742036,10.307851405742039,4.6509714057420375,4.865671405742038
1746224001.299987,-0.3585867356308725,8.724951164369127,7.467513264369128,4.098373264369128
1746224001.33332,2.7743232676455287,14.197353267645529,4.589213267645528,5.464333267645529
1746224001.366653,13.300679981568905,12.257069981568904,-0.1505900184310942,9.217653981568905
1746224001.399986,6.7049787069778,16.0389787069778,1.5313487069778002,10.1085387069778
1746224001.433319,8.46709725917626,12.489709259176259,4.22916925917626,11.82479925917626
1746224001.466652,12.598333567442557,9.985983567442556,5.035223567442557,8.262796567442557
1746224001.499985,8.975183101123871,10.56287310112387,4.819363101123871,9.00473310112387
1746224001.533318,2.216196129502925,9.264656129502924,8.314446129502926,6.227921129502925
1746224001.566651,2.653224823086667,4.072964823086667,9.643444823086668,2.0178448230866675
1746224001.599984,7.5076522044098155,4.175502204409816,7.783712204409817,6.572294204409816
1746224001.633317,6.051139956866257,5.1979397568662575,12.139668956866258,0.719358956866258
1746224001.66665,3.9260981004775473,2.3357601004775472,10.349020100477548,5.188362100477548
1746224001.699983,8.75196154387941,8.93298154387941,4.119172543879411,12.22361154387941
1746224001.733316,2.0906265221526006,0.2729565221526009,1.8190065221526006,2.657196522152601
1746224001.766649,-3.8059580695567745,4.151696930443225,1.814091930443225,1.4040619304432251
1746224001.799982,0.39837456360860113,6.5324445636086015,-0.7286454363913988,1.4955445636086013
1746224001.833315,0.8717172723870394,-1.6425227276129606,-0.9504427276129608,3.9420672723870394
1746224001.866648,-2.0003649531769394,-0.6214249531769391,2.169077046823061,-0.28484495317693903
1746224001.899981,4.111671037882535,1.1016570378825343,4.793651037882534,-2.9972789621174662
1746224001.933314,12.249292528364956,-4.192777471635045,2.282852528364955,-5.367557471635045
1746224001.966647,3.6433268643614793,-1.3684431356385205,2.1455568643614793,-0.3894311356385206
1746224001.99998,-4.984772641382421,2.5698373586175784,1.4477673586175783,-6.7022526413824215
1746224002.033313,-3.5607208227624296,-2.46574082276243,-0.8004114227624298,0.2773891772375703
1746224002.066646,2.7321352212148415,4.902665221214842,0.7691952212148416,0.8653452212148418
1746224002.099979,4.189502014285918,3.7127220142859176,-0.5226979857140821,3.5714220142859183
1746224002.133312,-1.118844391410962,-1.7316293914109622,-0.34067439141096223,0.6625656085890381
1746224002.166645,-3.451648480441965,2.9500175195580347,-0.988592480441965,-5.896172480441965
1746224002.199978,-1.1060792985992145,-1.6312992985992143,-3.3322106985992144,-2.2174792985992147
1746224002.233311,-4.908904425601834,-5.6204244256018345,-6.040084425601835,-7.749924425601835
1746224002.266644,-9.50783388488524,-2.470773884885241,-6.582213884885241,-2.8615738848852406
1746224002.299977,-6.307473979563033,-3.486393979563033,-8.230583979563033,-5.2403749795630326
1746224002.33331,-2.7396050438520385,-8.153485043852038,-8.61568504385204,-2.7424950438520383
1746224002.366643,-5.328135099486966,-1.8409850994869656,-7.245955099486966,-4.814429099486966
1746224002.399976,-7.4052534069164695,-4.88181340691647,-6.25506010691647,-4.767093406916469
1746224002.433309,-6.933084901366152,-5.464483901366152,-7.470996901366152,-7.572303901366152
1746224002.466642,-7.489840504175461,-5.220108504175461,-8.255698504175461,-9.55582850417546
1746224002.499975,-10.278680300163657,-6.299900300163657,-8.440460300163657,-11.812940300163657
1746224002.533308,-11.059906572154096,-8.706226572154097,-7.7131547721540965,-10.849676572154097
